author_id,scopus_id
7403734631,SCOPUS_ID:33748308748
7403734631,SCOPUS_ID:2342584870
57191224359,SCOPUS_ID:85028362188
57191224359,SCOPUS_ID:85007432811
57191224359,SCOPUS_ID:84987971142
7409648150,SCOPUS_ID:0023572976
7409648150,SCOPUS_ID:0023422022
6506983568,SCOPUS_ID:0033369442
6506983568,SCOPUS_ID:0041397582
6506983568,SCOPUS_ID:51649132162
23006910800,SCOPUS_ID:70450188537
23006910800,SCOPUS_ID:36248943104
23006910800,SCOPUS_ID:36249010954
48961411700,SCOPUS_ID:0030454901
48961411700,SCOPUS_ID:84956267805
48961411700,SCOPUS_ID:84956255458
24784575200,SCOPUS_ID:0026676999
24784575200,SCOPUS_ID:51649147197
24308219500,SCOPUS_ID:0027800530
24308219500,SCOPUS_ID:84957172474
24308219500,SCOPUS_ID:79951774853
23069112300,SCOPUS_ID:0030159580
23069112300,SCOPUS_ID:37049072770
7409635225,SCOPUS_ID:0029201696
7409635225,SCOPUS_ID:0026048977
56782555600,SCOPUS_ID:84956110547
56782555600,SCOPUS_ID:0023420685
56782555600,SCOPUS_ID:84941520659
38961986500,SCOPUS_ID:84871716934
38961986500,SCOPUS_ID:84863165300
38961986500,SCOPUS_ID:79957903853
55193038700,SCOPUS_ID:84861930503
55193038700,SCOPUS_ID:84859959691
56720095400,SCOPUS_ID:84991508516
56720095400,SCOPUS_ID:84942371370
56720095400,SCOPUS_ID:84937001952
35362778300,SCOPUS_ID:84876033542
35362778300,SCOPUS_ID:76749152686
17346726500,SCOPUS_ID:85007800715
17346726500,SCOPUS_ID:58149461863
17346726500,SCOPUS_ID:34547171050
52664400100,SCOPUS_ID:84911808346
52664400100,SCOPUS_ID:84861030538
52664400100,SCOPUS_ID:81255185067
7409780664,SCOPUS_ID:0029505423
7409780664,SCOPUS_ID:0028175241
7409780664,SCOPUS_ID:0027879740
35178717200,SCOPUS_ID:84908297667
35178717200,SCOPUS_ID:77956069962
57190283960,SCOPUS_ID:85033581741
57190283960,SCOPUS_ID:84978924159
57190283960,SCOPUS_ID:84992482337
55861514200,SCOPUS_ID:84907924634
55861514200,SCOPUS_ID:84907932380
55861514200,SCOPUS_ID:84884493797
56402847000,SCOPUS_ID:84955629453
56402847000,SCOPUS_ID:84946559615
56402847000,SCOPUS_ID:84908513869
56441130200,SCOPUS_ID:84953807072
56441130200,SCOPUS_ID:84953897798
56441130200,SCOPUS_ID:84925483762
56015960200,SCOPUS_ID:84907101009
56015960200,SCOPUS_ID:84893174622
56015960200,SCOPUS_ID:84892967109
56442504500,SCOPUS_ID:84969645932
56442504500,SCOPUS_ID:84936765964
56442504500,SCOPUS_ID:84947567228
56076168900,SCOPUS_ID:84923070988
56076168900,SCOPUS_ID:84896984428
56076168900,SCOPUS_ID:84894625883
14421652800,SCOPUS_ID:66149175771
7409528545,SCOPUS_ID:48849115130
7409528545,SCOPUS_ID:33947225566
7409528545,SCOPUS_ID:25444528949
7102693476,SCOPUS_ID:84959311698
57056798800,SCOPUS_ID:85024401160
57056798800,SCOPUS_ID:84963811427
57056798800,SCOPUS_ID:84956715294
55171132900,SCOPUS_ID:84868101066
55171132900,SCOPUS_ID:84861934342
55171132900,SCOPUS_ID:84859371355
7403252903,SCOPUS_ID:16644378798
7403252903,SCOPUS_ID:2342440167
7403252903,SCOPUS_ID:2342427627
15823148800,SCOPUS_ID:33846341829
15823148800,SCOPUS_ID:39049187105
15823148800,SCOPUS_ID:39049190720
55752349700,SCOPUS_ID:85027290249
55752349700,SCOPUS_ID:84987910784
55752349700,SCOPUS_ID:84878417657
55218898400,SCOPUS_ID:73849089252
55218898400,SCOPUS_ID:70449568872
55218898400,SCOPUS_ID:84862933487
24386044000,SCOPUS_ID:77950560174
24386044000,SCOPUS_ID:45449116706
24386044000,SCOPUS_ID:34250722684
55500854600,SCOPUS_ID:1642270938
55500854600,SCOPUS_ID:9744237397
55500854600,SCOPUS_ID:0032284553
55264055800,SCOPUS_ID:84886806381
55264055800,SCOPUS_ID:84874565013
55264055800,SCOPUS_ID:84862968160
55208061000,SCOPUS_ID:84908565564
55208061000,SCOPUS_ID:84868459399
55208061000,SCOPUS_ID:84871716934
56326177200,SCOPUS_ID:84966340272
56326177200,SCOPUS_ID:80054881469
56326177200,SCOPUS_ID:78349296839
36461834400,SCOPUS_ID:84890570494
36461834400,SCOPUS_ID:84888369414
36461834400,SCOPUS_ID:77951866299
56890147000,SCOPUS_ID:85023161226
56890147000,SCOPUS_ID:84943230234
56890147000,SCOPUS_ID:84943235094
55195805900,SCOPUS_ID:84880319667
55195805900,SCOPUS_ID:84874429336
55195805900,SCOPUS_ID:84860122756
56540706300,SCOPUS_ID:84979943886
56540706300,SCOPUS_ID:84925599954
56540706300,SCOPUS_ID:84942991591
56942855700,SCOPUS_ID:84978934476
56942855700,SCOPUS_ID:84979084023
56942855700,SCOPUS_ID:84946238919
56229838800,SCOPUS_ID:85032502667
56229838800,SCOPUS_ID:84903291635
56229838800,SCOPUS_ID:84904901870
56428308800,SCOPUS_ID:84961212320
56428308800,SCOPUS_ID:84927648128
56428308800,SCOPUS_ID:84912127264
56892490300,SCOPUS_ID:84973514472
56892490300,SCOPUS_ID:85006096642
56892490300,SCOPUS_ID:84943358139
13404491700,SCOPUS_ID:56349154026
13404491700,SCOPUS_ID:33646412306
13404491700,SCOPUS_ID:28244493350
36247897200,SCOPUS_ID:79953079143
36247897200,SCOPUS_ID:79953717742
36247897200,SCOPUS_ID:77955477799
36138130300,SCOPUS_ID:85000963640
36138130300,SCOPUS_ID:38949131249
36138130300,SCOPUS_ID:34250005102
57192996837,SCOPUS_ID:85027269310
57192996837,SCOPUS_ID:85009932572
57192996837,SCOPUS_ID:85015359557
57193760396,SCOPUS_ID:85019542170
57193760396,SCOPUS_ID:85019509092
57193760396,SCOPUS_ID:85019537675
57022495600,SCOPUS_ID:84990976017
57022495600,SCOPUS_ID:84960539275
57022495600,SCOPUS_ID:84958634111
57015779800,SCOPUS_ID:85020941896
57015779800,SCOPUS_ID:84982714046
57015779800,SCOPUS_ID:84951283625
57001603600,SCOPUS_ID:84996590473
57001603600,SCOPUS_ID:84994316437
57001603600,SCOPUS_ID:84949770747
56190972100,SCOPUS_ID:85010805108
56190972100,SCOPUS_ID:84949623751
56190972100,SCOPUS_ID:84905683370
7402858692,SCOPUS_ID:33645783726
7402858692,SCOPUS_ID:33644639252
7402858692,SCOPUS_ID:8844287698
56973055900,SCOPUS_ID:84964671362
56973055900,SCOPUS_ID:85019129174
56973055900,SCOPUS_ID:84947940254
55581945700,SCOPUS_ID:84937053304
55581945700,SCOPUS_ID:84886920128
55581945700,SCOPUS_ID:84875373104
23096069800,SCOPUS_ID:79952115115
23096069800,SCOPUS_ID:0035002241
56604207000,SCOPUS_ID:84953348928
56604207000,SCOPUS_ID:84941025933
56604207000,SCOPUS_ID:84930572324
36638510100,SCOPUS_ID:84982893752
36638510100,SCOPUS_ID:84894241753
36638510100,SCOPUS_ID:77954366653
56841052200,SCOPUS_ID:85019549792
56841052200,SCOPUS_ID:84982279795
56841052200,SCOPUS_ID:84941549743
56017020000,SCOPUS_ID:85021200221
56017020000,SCOPUS_ID:84893080404
56017020000,SCOPUS_ID:84893113176
36980778900,SCOPUS_ID:84858290014
36980778900,SCOPUS_ID:33947226082
36980778900,SCOPUS_ID:33645139268
56522105500,SCOPUS_ID:84961891946
56522105500,SCOPUS_ID:84925140793
56522105500,SCOPUS_ID:84927910060
35312686400,SCOPUS_ID:84876681428
35312686400,SCOPUS_ID:84860849497
35312686400,SCOPUS_ID:68649127641
55433987300,SCOPUS_ID:34047209180
55433987300,SCOPUS_ID:33644902072
55433987300,SCOPUS_ID:24644495300
7402030014,SCOPUS_ID:10844222721
7402030014,SCOPUS_ID:0036011593
7402030014,SCOPUS_ID:0037059975
38962165600,SCOPUS_ID:81355163983
38962165600,SCOPUS_ID:80052007185
38962165600,SCOPUS_ID:79957905129
7402181952,SCOPUS_ID:20644443083
7402181952,SCOPUS_ID:0033689501
7402181952,SCOPUS_ID:0028372067
55605769835,SCOPUS_ID:84911990566
55605769835,SCOPUS_ID:84877887571
55605769835,SCOPUS_ID:84860283134
22433911400,SCOPUS_ID:35048872873
22433911400,SCOPUS_ID:35048829307
22433911400,SCOPUS_ID:8844221394
36097171000,SCOPUS_ID:77952496299
36097171000,SCOPUS_ID:77952498282
56814358400,SCOPUS_ID:85031330225
56814358400,SCOPUS_ID:84951209665
56814358400,SCOPUS_ID:84945491463
57190229333,SCOPUS_ID:85027068239
57190229333,SCOPUS_ID:85006790288
57190229333,SCOPUS_ID:84978474543
35211915100,SCOPUS_ID:77957661300
35211915100,SCOPUS_ID:77951988279
35211915100,SCOPUS_ID:68249101042
6602982849,SCOPUS_ID:15044352205
6602982849,SCOPUS_ID:4043128897
6602982849,SCOPUS_ID:1242292394
55238859900,SCOPUS_ID:75949089335
55238859900,SCOPUS_ID:75849128045
55238859900,SCOPUS_ID:67649886520
55769397200,SCOPUS_ID:84905706823
56699079100,SCOPUS_ID:85025078136
56699079100,SCOPUS_ID:84961615251
56699079100,SCOPUS_ID:84937724335
56687932700,SCOPUS_ID:84966569786
56687932700,SCOPUS_ID:84939199003
56687932700,SCOPUS_ID:84931265100
56440583800,SCOPUS_ID:84925264480
56440583800,SCOPUS_ID:84938944475
56440583800,SCOPUS_ID:84916230454
36788442600,SCOPUS_ID:14344277131
36788442600,SCOPUS_ID:0033130656
36788442600,SCOPUS_ID:0032373206
55202177600,SCOPUS_ID:84866664744
55202177600,SCOPUS_ID:84865544518
55202177600,SCOPUS_ID:84860397413
56844235900,SCOPUS_ID:85009992398
56844235900,SCOPUS_ID:84956980087
56844235900,SCOPUS_ID:84941711566
57188661306,SCOPUS_ID:84992740772
57188661306,SCOPUS_ID:84989953548
57188661306,SCOPUS_ID:84962168914
57192419424,SCOPUS_ID:85029699196
57192419424,SCOPUS_ID:85021696030
57192419424,SCOPUS_ID:85006298864
36025905600,SCOPUS_ID:84879968102
36025905600,SCOPUS_ID:77958475314
36025905600,SCOPUS_ID:76449100488
56461673900,SCOPUS_ID:85015710929
56461673900,SCOPUS_ID:85029578983
56461673900,SCOPUS_ID:84919935408
56510592500,SCOPUS_ID:84958176686
56510592500,SCOPUS_ID:84942258635
56510592500,SCOPUS_ID:84922583194
55912336300,SCOPUS_ID:85025156317
55912336300,SCOPUS_ID:84937053304
55912336300,SCOPUS_ID:84886920128
56125902200,SCOPUS_ID:0039025254
56125902200,SCOPUS_ID:0040749390
56125902200,SCOPUS_ID:84984310616
55492866200,SCOPUS_ID:68849122572
55492866200,SCOPUS_ID:0042655111
55492866200,SCOPUS_ID:0037171472
56939453100,SCOPUS_ID:85011966054
56939453100,SCOPUS_ID:85011309648
56939453100,SCOPUS_ID:84946079038
57194040928,SCOPUS_ID:85029680870
57194040928,SCOPUS_ID:85021316066
57194040928,SCOPUS_ID:85018380825
57191043949,SCOPUS_ID:84995520658
57191043949,SCOPUS_ID:84985911822
57191043949,SCOPUS_ID:84985987193
56171697000,SCOPUS_ID:79960415100
56171697000,SCOPUS_ID:79955739789
56171697000,SCOPUS_ID:67349150390
57020574000,SCOPUS_ID:84992437482
57020574000,SCOPUS_ID:84989788235
57020574000,SCOPUS_ID:84959480646
56411458500,SCOPUS_ID:85019383910
56411458500,SCOPUS_ID:85017113780
56411458500,SCOPUS_ID:84909959247
57110531800,SCOPUS_ID:64749099646
57110531800,SCOPUS_ID:68149138306
57110531800,SCOPUS_ID:33746921658
55817392200,SCOPUS_ID:84960950711
55817392200,SCOPUS_ID:84936986557
55817392200,SCOPUS_ID:84881297402
8877078200,SCOPUS_ID:36048976845
8877078200,SCOPUS_ID:33751315497
8877078200,SCOPUS_ID:27144519552
55321456700,SCOPUS_ID:84895905060
55321456700,SCOPUS_ID:84886416324
55321456700,SCOPUS_ID:84864263512
36169919400,SCOPUS_ID:84892917221
36169919400,SCOPUS_ID:84876477217
36169919400,SCOPUS_ID:85027929542
54887865100,SCOPUS_ID:84923008107
54887865100,SCOPUS_ID:77953388406
54887865100,SCOPUS_ID:77951664803
57194450922,SCOPUS_ID:85028473200
57194450922,SCOPUS_ID:85020195122
57194450922,SCOPUS_ID:85020202277
12041501300,SCOPUS_ID:35148841085
12041501300,SCOPUS_ID:29144435954
12041501300,SCOPUS_ID:31544444191
56661560700,SCOPUS_ID:84930177132
56661560700,SCOPUS_ID:84977998317
56661560700,SCOPUS_ID:84977995941
57188690988,SCOPUS_ID:85010818029
57188690988,SCOPUS_ID:84962243462
57188690988,SCOPUS_ID:85017191131
56507764000,SCOPUS_ID:85027573120
56507764000,SCOPUS_ID:85028513383
56507764000,SCOPUS_ID:84922394596
56535706800,SCOPUS_ID:85016249452
56535706800,SCOPUS_ID:84944790635
56535706800,SCOPUS_ID:84924072455
14421703900,SCOPUS_ID:0002991315
14421703900,SCOPUS_ID:0028974482
14421703900,SCOPUS_ID:0028163055
7401619361,SCOPUS_ID:34547236508
7401619361,SCOPUS_ID:84878029904
7401619361,SCOPUS_ID:10644263720
44761500100,SCOPUS_ID:84918813403
44761500100,SCOPUS_ID:79960189516
56032840000,SCOPUS_ID:85021128723
56032840000,SCOPUS_ID:84904421952
56032840000,SCOPUS_ID:84899885365
55920851100,SCOPUS_ID:84946415050
55920851100,SCOPUS_ID:85007377963
55920851100,SCOPUS_ID:84887290442
57191838946,SCOPUS_ID:85018981279
57191838946,SCOPUS_ID:85032343099
57191838946,SCOPUS_ID:84994148936
57190193912,SCOPUS_ID:85031793397
57190193912,SCOPUS_ID:85019950664
57190193912,SCOPUS_ID:84978286880
56739760800,SCOPUS_ID:85019674677
56739760800,SCOPUS_ID:85015425981
56739760800,SCOPUS_ID:84938149088
55326827500,SCOPUS_ID:64849110248
55326827500,SCOPUS_ID:33845615283
56532887800,SCOPUS_ID:84961326396
56532887800,SCOPUS_ID:84923870008
56532887800,SCOPUS_ID:84946016984
57192009195,SCOPUS_ID:85018955223
57192009195,SCOPUS_ID:85015697908
57192009195,SCOPUS_ID:84995876941
55727890900,SCOPUS_ID:79960732069
55727890900,SCOPUS_ID:68349097531
55416467200,SCOPUS_ID:84867635139
55416467200,SCOPUS_ID:84861887079
55416467200,SCOPUS_ID:77954857796
57191647642,SCOPUS_ID:84878266855
57191647642,SCOPUS_ID:84870457902
57191647642,SCOPUS_ID:84862784574
56321490100,SCOPUS_ID:84992458899
56321490100,SCOPUS_ID:84925862853
56321490100,SCOPUS_ID:84905910556
56158840400,SCOPUS_ID:84978698093
56158840400,SCOPUS_ID:85014417946
56158840400,SCOPUS_ID:84900472040
57191650552,SCOPUS_ID:85013011594
57191650552,SCOPUS_ID:85017363463
57191650552,SCOPUS_ID:0035920664
7406429980,SCOPUS_ID:23044475695
7406429980,SCOPUS_ID:23744472473
7406429980,SCOPUS_ID:0030823674
55737741100,SCOPUS_ID:0029333609
55737741100,SCOPUS_ID:0029296398
55737741100,SCOPUS_ID:0029242012
56174886400,SCOPUS_ID:34147186789
56174886400,SCOPUS_ID:34247571466
56174886400,SCOPUS_ID:34250358707
57191647687,SCOPUS_ID:70749146112
57191647687,SCOPUS_ID:40649085857
57191647687,SCOPUS_ID:54049123356
57191650369,SCOPUS_ID:85011650026
57191650369,SCOPUS_ID:85017264934
57191650369,SCOPUS_ID:79251487503
57193423265,SCOPUS_ID:85023637622
57193423265,SCOPUS_ID:85021873470
57193423265,SCOPUS_ID:85013775510
57190034985,SCOPUS_ID:84992213787
57190034985,SCOPUS_ID:84992428141
57190034985,SCOPUS_ID:84976635156
56920918200,SCOPUS_ID:84976333985
56920918200,SCOPUS_ID:84945218796
56920918200,SCOPUS_ID:84980011836
57191648397,SCOPUS_ID:85021279839
57191648397,SCOPUS_ID:85005980708
56174886500,SCOPUS_ID:33745752107
56174886500,SCOPUS_ID:33745726399
57191160002,SCOPUS_ID:85031800856
57191160002,SCOPUS_ID:84987660497
57191160002,SCOPUS_ID:84995693940
56208580100,SCOPUS_ID:84992422446
56208580100,SCOPUS_ID:84902581598
56208580100,SCOPUS_ID:84918769466
50263248500,SCOPUS_ID:84867984719
50263248500,SCOPUS_ID:78650665171
50263248500,SCOPUS_ID:33646393017
35082732600,SCOPUS_ID:79956189399
35082732600,SCOPUS_ID:76349089147
35082732600,SCOPUS_ID:37349037208
8718027100,SCOPUS_ID:23044488803
8718027100,SCOPUS_ID:0035235450
7409673173,SCOPUS_ID:0029508619
7409673173,SCOPUS_ID:0028552422
7409673173,SCOPUS_ID:0028333150
55261675900,SCOPUS_ID:84911441202
55261675900,SCOPUS_ID:84879409259
55261675900,SCOPUS_ID:84862785375
36991681800,SCOPUS_ID:84905821810
24485757600,SCOPUS_ID:57349197037
24485757600,SCOPUS_ID:48549098441
24485757600,SCOPUS_ID:0038047719
6506012519,SCOPUS_ID:6344240969
6506012519,SCOPUS_ID:0343049013
8533541800,SCOPUS_ID:33751299335
56121733900,SCOPUS_ID:84944345678
56121733900,SCOPUS_ID:85027930953
56121733900,SCOPUS_ID:84899016552
56443137400,SCOPUS_ID:84928555395
56443137400,SCOPUS_ID:84924578708
56443137400,SCOPUS_ID:84916908735
57149419700,SCOPUS_ID:84990852406
57149419700,SCOPUS_ID:84960172810
57149419700,SCOPUS_ID:84959460198
34267863200,SCOPUS_ID:77953983389
34267863200,SCOPUS_ID:84977995978
34267863200,SCOPUS_ID:84977992586
36341554200,SCOPUS_ID:84863024506
36341554200,SCOPUS_ID:79956357333
36341554200,SCOPUS_ID:47149093143
36764879400,SCOPUS_ID:33646783689
36764879400,SCOPUS_ID:33846522889
36764879400,SCOPUS_ID:24644446538
57189642855,SCOPUS_ID:85021405416
57189642855,SCOPUS_ID:85030988010
57189642855,SCOPUS_ID:84973622637
7401960109,SCOPUS_ID:75149198008
7401960109,SCOPUS_ID:52949112287
19639468300,SCOPUS_ID:84889061590
19639468300,SCOPUS_ID:34548059277
36747884000,SCOPUS_ID:39349091570
36747884000,SCOPUS_ID:36348998163
36747884000,SCOPUS_ID:33947233409
8082003900,SCOPUS_ID:0035513211
8082003900,SCOPUS_ID:0034241108
7409716700,SCOPUS_ID:0022711579
56306273700,SCOPUS_ID:85013808802
56306273700,SCOPUS_ID:84985993285
56306273700,SCOPUS_ID:84908357284
37032944800,SCOPUS_ID:79952719135
37032944800,SCOPUS_ID:79953046918
12041967200,SCOPUS_ID:77953749976
12041967200,SCOPUS_ID:69649109394
12041967200,SCOPUS_ID:31544449981
55844081600,SCOPUS_ID:84937458667
55844081600,SCOPUS_ID:84905234320
55844081600,SCOPUS_ID:84883428556
57190839766,SCOPUS_ID:85019685019
57190839766,SCOPUS_ID:84990842057
57190839766,SCOPUS_ID:84983373223
57139532600,SCOPUS_ID:85011591347
57139532600,SCOPUS_ID:84963611929
57139532600,SCOPUS_ID:84960101083
57184867600,SCOPUS_ID:85002625663
57184867600,SCOPUS_ID:84961226102
57184867600,SCOPUS_ID:85016132596
57192157419,SCOPUS_ID:85014747052
56239286000,SCOPUS_ID:85006925031
56239286000,SCOPUS_ID:84913598862
56239286000,SCOPUS_ID:84903534871
56193494200,SCOPUS_ID:84992413343
56193494200,SCOPUS_ID:84906783399
56193494200,SCOPUS_ID:84901854493
56524834700,SCOPUS_ID:85031815851
56524834700,SCOPUS_ID:85023208791
56524834700,SCOPUS_ID:84923309780
16319579400,SCOPUS_ID:46549094782
16319579400,SCOPUS_ID:0022044303
16319579400,SCOPUS_ID:0021724427
7403124746,SCOPUS_ID:84886776849
7403124746,SCOPUS_ID:5044249107
7403124746,SCOPUS_ID:3543083266
36055444300,SCOPUS_ID:84879467268
36055444300,SCOPUS_ID:84898700371
36055444300,SCOPUS_ID:77952452617
57116875600,SCOPUS_ID:84995693959
57116875600,SCOPUS_ID:84988442216
57116875600,SCOPUS_ID:84958150945
56255460400,SCOPUS_ID:33745167352
56255460400,SCOPUS_ID:33645733752
56255460400,SCOPUS_ID:31344479312
35223920600,SCOPUS_ID:77954261596
35223920600,SCOPUS_ID:70849135427
35223920600,SCOPUS_ID:0035972645
55488288200,SCOPUS_ID:33947140495
55488288200,SCOPUS_ID:33646869460
55488288200,SCOPUS_ID:0035397516
55245441600,SCOPUS_ID:23044517570
55245441600,SCOPUS_ID:24044483037
55245441600,SCOPUS_ID:24044434094
57061330500,SCOPUS_ID:84954490252
57061330500,SCOPUS_ID:84964300592
57061330500,SCOPUS_ID:84988458209
56865357000,SCOPUS_ID:85019855646
56865357000,SCOPUS_ID:84981517767
56865357000,SCOPUS_ID:84942133349
57189257366,SCOPUS_ID:84976513884
57189257366,SCOPUS_ID:52949092170
57189257366,SCOPUS_ID:84976507541
55449973500,SCOPUS_ID:0030396322
55449973500,SCOPUS_ID:0030401283
55449973500,SCOPUS_ID:0028756838
57192202728,SCOPUS_ID:85010310918
57192202728,SCOPUS_ID:85000416315
57192202728,SCOPUS_ID:85015206558
36464327400,SCOPUS_ID:84862776654
36464327400,SCOPUS_ID:78651254261
36464327400,SCOPUS_ID:77952238029
56576762600,SCOPUS_ID:85027438039
56576762600,SCOPUS_ID:85013158343
56576762600,SCOPUS_ID:84926022882
55537701800,SCOPUS_ID:84871594480
55537701800,SCOPUS_ID:84904795526
55537701800,SCOPUS_ID:84904982327
55725154300,SCOPUS_ID:84878273239
55725154300,SCOPUS_ID:84862224852
55982133800,SCOPUS_ID:84862956129
55982133800,SCOPUS_ID:3042536410
55982133800,SCOPUS_ID:0042561941
56601020400,SCOPUS_ID:85020318428
56601020400,SCOPUS_ID:84963877927
56601020400,SCOPUS_ID:84930819803
56119927000,SCOPUS_ID:84912564517
56119927000,SCOPUS_ID:84904574260
56119927000,SCOPUS_ID:84898922051
55566492200,SCOPUS_ID:84894537962
55566492200,SCOPUS_ID:84872728936
55566492200,SCOPUS_ID:84872978308
57102231300,SCOPUS_ID:85018778744
57102231300,SCOPUS_ID:84966297053
57102231300,SCOPUS_ID:84957539777
56912597600,SCOPUS_ID:84896829513
56912597600,SCOPUS_ID:84883788455
56912597600,SCOPUS_ID:84875178150
57189630353,SCOPUS_ID:85026743585
57189630353,SCOPUS_ID:85028751643
57189630353,SCOPUS_ID:84973568773
56011730700,SCOPUS_ID:0033134011
56011730700,SCOPUS_ID:0000448566
56011730700,SCOPUS_ID:84967838309
57190926694,SCOPUS_ID:84984280573
57190926694,SCOPUS_ID:84984378402
57190926694,SCOPUS_ID:84984379707
21733957400,SCOPUS_ID:58149229318
21733957400,SCOPUS_ID:34548536582
21733957400,SCOPUS_ID:33749340071
55809619500,SCOPUS_ID:84921669309
55809619500,SCOPUS_ID:84921465991
55809619500,SCOPUS_ID:84881019763
57189042829,SCOPUS_ID:85010900149
57189042829,SCOPUS_ID:84994890042
57189042829,SCOPUS_ID:84964908277
55246688100,SCOPUS_ID:84979585460
55246688100,SCOPUS_ID:84891670952
55246688100,SCOPUS_ID:84862008975
55242637800,SCOPUS_ID:51649135763
55242637800,SCOPUS_ID:0028409332
55242637800,SCOPUS_ID:51649137554
55335310300,SCOPUS_ID:84874255537
55335310300,SCOPUS_ID:84866552877
55335310300,SCOPUS_ID:84874956735
36103241300,SCOPUS_ID:84871421460
36103241300,SCOPUS_ID:77953235180
36103241300,SCOPUS_ID:72149124211
57191503516,SCOPUS_ID:85030088212
57191503516,SCOPUS_ID:85013149683
57189875082,SCOPUS_ID:85018262882
57189875082,SCOPUS_ID:84978816858
57189875082,SCOPUS_ID:84975505042
56822921500,SCOPUS_ID:85031803858
56822921500,SCOPUS_ID:84960405949
36869825900,SCOPUS_ID:0035011980
36869825900,SCOPUS_ID:0345772132
36869825900,SCOPUS_ID:0001334088
55366896100,SCOPUS_ID:84955515213
55366896100,SCOPUS_ID:84867614614
55366896100,SCOPUS_ID:84866709433
35325647500,SCOPUS_ID:84871978408
35325647500,SCOPUS_ID:74949131936
55448102000,SCOPUS_ID:84925503082
55448102000,SCOPUS_ID:84874361303
55448102000,SCOPUS_ID:84868379011
36892091300,SCOPUS_ID:0033700690
36892091300,SCOPUS_ID:0032472637
36892091300,SCOPUS_ID:0010319620
55257936100,SCOPUS_ID:84938568999
55257936100,SCOPUS_ID:85026898507
55257936100,SCOPUS_ID:84862603153
56985477400,SCOPUS_ID:84969543174
56985477400,SCOPUS_ID:84952893927
56985477400,SCOPUS_ID:84948745045
24406868000,SCOPUS_ID:23444456782
24406868000,SCOPUS_ID:0142009462
55977926200,SCOPUS_ID:84963988065
55977926200,SCOPUS_ID:84946713931
55977926200,SCOPUS_ID:84891333704
56217969900,SCOPUS_ID:84930177132
56217969900,SCOPUS_ID:84977988652
56217969900,SCOPUS_ID:77951903160
55106905200,SCOPUS_ID:84994052463
55106905200,SCOPUS_ID:77950859509
55106905200,SCOPUS_ID:67349091026
56797237000,SCOPUS_ID:85012970328
56797237000,SCOPUS_ID:84994065567
56797237000,SCOPUS_ID:84943352725
36562735200,SCOPUS_ID:78650192674
36562735200,SCOPUS_ID:77958070129
36562735200,SCOPUS_ID:84897653881
56194233700,SCOPUS_ID:84920873115
56194233700,SCOPUS_ID:84901824775
56194233700,SCOPUS_ID:84902074340
57183493100,SCOPUS_ID:85021952537
57183493100,SCOPUS_ID:84961185535
57183493100,SCOPUS_ID:84989782417
55937794600,SCOPUS_ID:84947939983
55937794600,SCOPUS_ID:84888272640
55937794600,SCOPUS_ID:84904800666
36605275500,SCOPUS_ID:85025132073
36605275500,SCOPUS_ID:84864433097
36605275500,SCOPUS_ID:77957905851
57190092836,SCOPUS_ID:84977272430
56701721800,SCOPUS_ID:85017603377
56701721800,SCOPUS_ID:84959518240
56701721800,SCOPUS_ID:84940447092
57193084801,SCOPUS_ID:85019773100
57193084801,SCOPUS_ID:85010688273
56489278600,SCOPUS_ID:84921483893
56489278600,SCOPUS_ID:84927170354
56489278600,SCOPUS_ID:84927172063
15835957400,SCOPUS_ID:58249119578
15835957400,SCOPUS_ID:33846628475
56640377300,SCOPUS_ID:84955381689
56640377300,SCOPUS_ID:84952328024
56640377300,SCOPUS_ID:84929192441
22939396000,SCOPUS_ID:84884416844
22939396000,SCOPUS_ID:45849138131
22939396000,SCOPUS_ID:35448945186
36051963300,SCOPUS_ID:80755189482
36051963300,SCOPUS_ID:77955308707
36051963300,SCOPUS_ID:77951662700
7202380144,SCOPUS_ID:84991834420
7202380144,SCOPUS_ID:26244458930
55251227200,SCOPUS_ID:33745016280
55251227200,SCOPUS_ID:0037433980
55251227200,SCOPUS_ID:0037008567
55458979800,SCOPUS_ID:34250640707
55458979800,SCOPUS_ID:11844284841
55480174800,SCOPUS_ID:73949154507
55480174800,SCOPUS_ID:39049194712
57189578001,SCOPUS_ID:85024396144
57189578001,SCOPUS_ID:84973137353
57189578001,SCOPUS_ID:85019537065
56717004700,SCOPUS_ID:84954434369
56717004700,SCOPUS_ID:84937800845
56717004700,SCOPUS_ID:84936885031
56461767200,SCOPUS_ID:84930380206
56461767200,SCOPUS_ID:84939972515
56461767200,SCOPUS_ID:84943357914
55543608000,SCOPUS_ID:84871858921
55543608000,SCOPUS_ID:84871902898
6505843652,SCOPUS_ID:77953129597
6505843652,SCOPUS_ID:33644768278
6505843652,SCOPUS_ID:0037287364
26037806500,SCOPUS_ID:63449100829
57082921700,SCOPUS_ID:84956267337
57082921700,SCOPUS_ID:84956104581
57082921700,SCOPUS_ID:0043021123
55221111400,SCOPUS_ID:84954061309
55983564300,SCOPUS_ID:84939129609
55983564300,SCOPUS_ID:84867423723
55983564300,SCOPUS_ID:84867492509
24776933100,SCOPUS_ID:78650704038
24776933100,SCOPUS_ID:77958057537
24776933100,SCOPUS_ID:55549116663
14421606300,SCOPUS_ID:33847768933
14421606300,SCOPUS_ID:33748709717
14421606300,SCOPUS_ID:33748329565
36846448900,SCOPUS_ID:45449116706
